Na,Mg,Al,Si,P,S,K,Ca,Ba,Ti,V,Cr,Mn,Fe,Co,Ni,Cu,Zn,Ga,As,Pb,Se,Th,Rb,U,Sr,Y,Zr,Nb,Mo
-0.033638468,0.004281552,3.458883512,14.37802559,0.003164582,0.438372768,1.640272026,2.422681062,-547.3074159,0.281840604,77.7001003,62.26461873,219.4676369,2.024217967,10.88891555,0.294644075,9.056392898,51.56496903,7.954843067,6.033828467,9.460547508,-2.73857639,5.854495473,81.45353814,20.62335547,148.6622056,15.02536061,146.2756552,4.614226318,-1.516993817
-0.073468746,0.149900567,3.381828536,13.79166609,0.000100482,0.445554436,1.582010537,2.463736404,-746.2856383,0.286479427,69.01951414,45.99472708,215.4090076,2.048119521,10.84146666,2.628576247,10.00032788,53.9320944,7.803846184,7.026099086,8.488971137,-3.311849895,5.834407904,80.77717453,23.00694509,150.5807992,14.8810768,144.5610768,4.630658535,-0.029794892
-0.110455811,0.17453679,3.377830994,13.60526183,-0.000784792,0.429447917,1.61691762,2.532525154,-305.5827257,0.263620595,42.5710947,54.39479483,217.0947162,2.062119887,11.24482801,2.858584156,10.97546262,52.70208957,7.078227326,6.990760935,7.696383018,-3.523898472,5.819329237,80.73571391,21.78531319,149.5309788,15.96632729,148.5521963,4.836708261,0.550985425
-0.073235874,0.368151041,3.683747609,14.83041713,0.001346123,0.420182301,1.780011063,2.676594296,-619.724865,0.283841134,79.72770393,53.7028824,243.0183033,2.046296504,11.13271582,2.251176086,11.7333519,53.29572463,8.290498832,6.756412162,10.11676364,-3.283219759,5.964229776,84.26811393,17.00073555,150.9093656,14.78859401,178.0901398,4.66250947,3.600670124
0.048320891,0.25874709,3.684104216,15.189564,-0.003930157,0.439377926,1.738804839,2.700009871,-727.5317468,0.303671307,76.80894814,54.29734786,242.4584977,2.008348276,10.93914108,1.740802776,11.31645824,54.65530061,8.315911521,6.639173687,8.297162803,-2.258642898,5.79548654,81.03006851,16.23975959,144.2263379,15.57299289,194.6772494,4.831365276,4.252956386
7.23E-05,0.360391787,3.730418709,15.30627535,-0.001455812,0.44724846,1.680125332,2.583517231,-390.4327919,0.285040283,52.37385691,49.00617226,243.5389902,1.956290665,10.74789662,1.994579582,10.70579041,50.24285636,7.997607489,5.71690909,9.711661285,-3.330210881,5.617442311,77.15243891,17.48214781,136.3309618,14.76423464,177.8609384,4.368564334,3.083204156
-0.138237821,0.08059441,3.326642194,13.80239586,-0.001435147,0.445647389,1.501747994,2.195589551,-1083.733269,0.250782006,49.02947654,49.606773,205.4580414,1.931409528,10.57388401,0.12088207,7.740379922,50.98094374,6.806627204,5.875912032,7.799916393,-3.629640976,5.625398963,76.81324181,20.35308284,137.1184667,13.89892624,146.9388702,4.179104881,1.196615577
-0.224921399,-0.099292826,3.048182664,12.9597361,-0.000418683,0.442217765,1.404024383,2.024993793,-453.2352676,0.217118803,16.1784421,53.74388118,197.3728258,1.957608099,10.0061957,0.55414432,8.599245366,52.68570658,8.219906143,5.358599814,9.878646391,-3.493501675,5.801300439,79.50620325,25.50835488,140.2940168,13.12129462,143.9192212,3.827055058,-0.89281399
-0.27439585,-0.296158009,3.056311152,12.94220515,0.003464865,0.432850116,1.422889753,2.002816153,-894.4614373,0.218197318,-0.630870384,52.01743667,193.5579062,1.936277226,10.284867,0.736726686,8.97813016,50.38499252,6.139787841,5.462787094,8.922857691,-4.312494416,5.690387674,77.24601696,23.8997544,135.0285046,11.92099632,157.717466,3.459383786,1.128373405
-0.170745668,-0.230572259,3.147280558,13.26169151,0.013139067,0.43019007,1.441289808,1.968201638,-398.7881155,0.196508332,7.840659632,52.63846194,179.5019889,1.8794867,10.07705256,-1.724922886,8.981819841,45.32438459,6.474539088,5.751200637,7.343851071,-3.942751445,5.714951489,77.31554529,22.10893007,137.4077919,11.43197996,157.5967496,3.371694046,-1.245347142
-0.164728312,0.082223665,3.471619173,14.3533615,0.007311499,0.418045645,1.58928031,2.276181818,-796.9276115,0.237926236,56.52035531,49.07174199,209.294377,1.870627804,10.14875038,0.957093163,9.516206433,46.54910183,6.205218719,5.599604536,8.667675832,-3.306097718,5.848296048,80.45507435,22.8716304,144.1408139,12.15811598,151.2968158,3.497656617,-0.088884845
-0.040028031,0.218273363,3.763373577,15.4996318,-0.00292523,0.41256095,1.706114957,2.698855682,-336.0094272,0.269729772,98.92940118,52.47165277,219.9571664,1.954771549,10.36797768,1.270357982,11.6130138,49.83376464,7.670345577,7.485951403,7.891361547,-1.720618145,5.96425349,83.7425973,20.93307426,150.6372362,13.8868532,165.067125,4.358258188,1.555875824
0.023044009,0.358180461,3.829037411,16.24693703,0.00121683,0.410620867,1.81559721,2.911824381,-428.2591209,0.279762775,93.0023203,60.61508818,232.3797833,1.97867137,10.364829,2.161951587,11.51973027,53.24557447,8.40953578,7.036252657,9.162769229,-2.421811223,5.857859358,81.87044296,19.21947629,149.0034474,15.16549335,170.635295,4.799648957,1.439575658
0.075683494,0.340306883,3.960819886,16.43663419,-0.002930321,0.415772121,1.85093248,2.948185825,-574.3606387,0.292857975,113.739789,56.77023255,252.0589538,2.013074159,10.45490153,2.047916437,10.50862138,52.15594594,8.18933488,7.457049494,10.06750412,-1.47640165,5.899217648,83.18473382,18.81506584,152.1093293,16.50139818,174.1471597,5.159360951,2.312599528
0.042376701,0.363725415,3.962390933,16.54011831,0.001055769,0.413468327,1.889271777,2.898441732,-599.1168188,0.280732554,128.4734872,49.85551027,245.2141628,1.981344029,10.65357813,2.988931227,10.77313213,50.41842122,8.89588334,6.547904456,10.1833925,-2.867306602,5.735857616,79.87821564,18.53625707,151.1578385,16.51490656,171.8542971,5.007944295,-0.531945141
-0.004714759,0.323346438,3.969222753,16.54650531,0.000820577,0.4137591,1.793905857,2.761356757,-581.7331612,0.286885838,76.61062885,72.53616255,211.2571619,1.976823135,10.78888171,1.83560745,8.507861714,51.33624328,7.399140777,6.793046509,10.01911565,-2.700570569,5.892957456,82.60663452,22.13666651,149.3130259,16.1873781,168.0276665,4.914654666,-1.356595248
-0.031067085,0.222823863,3.837885121,16.80604147,0.002806444,0.418555948,1.699021742,2.605478586,-556.949923,0.274488128,98.29247465,68.48032677,204.8350096,1.955885274,10.35179199,1.356975833,11.76313127,53.29616658,8.895878198,6.073281085,9.414638974,-3.026165908,5.835458638,81.49241527,19.37794446,142.8505951,16.35620941,157.987369,5.085283122,3.585621864
0.074903069,0.496451841,3.969095097,17.83132455,0.007283747,0.411712374,1.815658106,2.795997612,-338.1162199,0.286124241,94.72940766,70.68766557,211.8491852,1.915866101,10.26987457,1.274777069,11.24624741,48.83586781,8.431564472,6.707962277,9.216413063,-1.54501458,5.778579393,80.5454078,18.27814725,143.0056164,16.97984763,157.9599763,5.277992078,2.766347384
0.054480694,0.47448707,4.062204564,18.51845509,0.007831596,0.408672591,1.930841154,2.972191184,-619.723727,0.294710774,124.8564982,74.70232052,211.7894006,1.832460155,9.723943249,-0.222998458,9.114755698,48.04244281,8.455568296,6.405752843,9.803144964,-1.522200123,5.910749723,82.90068619,19.88881628,148.4853639,15.55240066,160.9066955,4.74367784,0.696628183
0.062773458,0.414472468,4.022727299,18.20142982,0.011411838,0.411394933,1.923310161,2.883161869,-236.004805,0.28278767,79.18995785,69.73454844,210.0198071,1.775134003,9.416026826,0.427441201,9.158778401,45.41770431,8.927773039,6.054771247,8.253269719,-2.728158771,5.830794262,81.61244301,18.74277206,154.2433598,15.40322529,166.066908,4.655185261,0.692405187
0.098379756,0.355303077,3.936551582,17.79436865,0.004307963,0.410991307,1.946187496,2.962448095,-91.57076533,0.282827957,60.22814378,61.97222011,234.5839398,1.843502591,9.977418045,0.416594721,11.35502308,46.37122126,7.559638267,7.112759198,8.93861225,-2.278445485,5.895468881,83.20187394,16.15195103,156.6869337,16.76524096,173.1545327,5.235437028,-0.204758793
0.080581498,0.350904159,3.812626723,17.1961347,0.004888749,0.407251727,1.819609211,2.884983247,-34.67914956,0.264730783,80.70416184,56.01845591,254.6129033,1.880766423,9.992945071,2.579220768,10.735335,52.84344314,8.786631916,7.28115225,9.408984594,-0.628167961,6.065479319,86.12336969,22.28564523,160.5300944,17.08166363,189.5088666,5.410090284,2.897822819
0.058346927,0.308919222,3.784957091,17.17996464,0.008514949,0.416364328,1.766229433,2.663278998,-370.9403268,0.26663557,89.34828161,56.33301109,244.4644457,1.884156792,10.11096791,1.780636409,9.310200924,47.56799006,7.014602571,6.798385637,9.836519024,-2.954879624,5.960706793,84.39974538,17.7210329,156.3991751,16.76532651,160.2635842,5.29451217,1.794489681
0.012401264,0.390420223,3.825257365,16.8297827,0.00011141,0.400265776,1.83306614,2.751031224,-566.4007418,0.292912146,96.41017733,63.12813586,216.1309453,1.942923374,9.95949015,1.467447604,10.01806133,50.28612117,7.356673906,7.238046002,8.991972839,-1.731504794,6.029694096,85.54640007,19.76869366,153.9715768,15.02159305,145.8003972,4.828783785,-0.180263349
-0.010444773,0.233353211,3.830768848,16.45546195,0.002669068,0.406985683,1.874663393,2.742282864,-590.0477092,0.289401701,103.5323814,74.77168868,205.6786672,1.964769979,10.66842068,0.077517273,9.744015112,50.17585193,7.909998371,6.06235889,9.297859282,-2.184832871,5.913965204,82.53411763,24.66612594,154.9604881,14.41974647,152.0316176,4.399710612,-0.423647942
-0.128710546,-0.002367475,3.488541885,14.17055283,0.00902189,0.394943814,1.575584945,2.188907238,-980.9087432,0.236564251,42.82771556,51.84981488,177.6020858,1.912108038,10.32170097,1.064955377,10.36690897,49.04316094,6.479803189,6.325731183,8.468465482,-3.585014966,6.00335701,84.416743,21.32827079,148.6773027,12.70590275,140.9647566,3.961439854,0.958348307
-0.284280828,-0.327569614,3.097229873,13.10274196,0.013859606,0.393598167,1.42851004,1.969332427,-1118.736885,0.20998755,32.43773501,61.13375487,176.9738269,1.797436394,9.787712035,0.14786318,10.60709524,46.47301791,8.42997755,6.120656398,8.508790994,-1.684937141,5.909761226,81.99241708,22.76765627,147.9848254,12.27555948,147.8556095,3.67662534,0.462051012
-0.378091117,-0.612841476,2.664158198,11.31493484,0.00623212,0.3633095,1.18402581,1.724474469,-763.5914711,0.18128802,-19.13236156,77.4178978,148.9408776,1.824999736,9.810906577,-0.21239229,10.46204637,44.48421914,8.144734475,7.28489925,8.61173459,-3.596316932,5.643180368,78.19780217,21.36993639,153.6615347,15.44706012,155.1823221,4.450276606,1.9929044
-0.327670136,-0.574118867,2.679338289,11.94260234,0.010101891,0.36973072,1.206904943,1.73529148,-1035.890223,0.194708875,-14.99362221,70.52597,147.7881307,1.841445791,9.843826963,-0.689352957,9.137888991,47.14111363,7.703012999,6.465875713,9.646167947,-3.503950718,5.581707645,76.43268508,18.89035345,148.3051233,17.58199541,161.5828443,5.225349018,-0.662845937
-0.418368803,-0.57590061,2.724603688,11.98392164,0.026798606,0.341807872,1.21233215,1.741294006,-987.9108743,0.192934676,-3.501196167,60.35634822,153.4599192,1.878823115,10.23652209,1.799014164,10.04378125,48.2011473,7.069331099,5.259155152,8.158142448,-4.394222551,5.603737795,75.73623992,19.6811603,140.588717,15.25665782,157.8372283,4.871299149,1.196036578
-0.293972444,-0.299596814,2.934686599,12.82343368,0.019531174,0.35004372,1.338048479,1.966338802,-738.0272752,0.204883976,31.94719553,56.04161315,175.6710276,1.913255319,10.10850082,0.236841272,9.897841264,46.53833592,7.518367535,6.331467455,9.212519264,-5.496758892,5.738854648,77.96811904,29.32603835,131.2453875,11.92262291,150.5999885,3.320456104,1.460037197
-0.220494822,-0.172424207,3.175589994,13.00032407,-0.004454135,0.3887678,1.443546612,2.191612577,-980.9668121,0.252748258,54.19937339,61.85729283,196.2480704,2.04085804,10.92848969,0.32544446,10.24161007,51.72619553,8.281400046,6.399388044,9.889409507,-2.237560491,5.677649413,77.74530884,22.11723325,137.3928052,11.94091176,158.8307229,3.770107986,2.546446162
-0.279356717,-0.335473685,2.924562885,12.24979057,-0.021236434,0.408553305,1.36390024,2.150477759,-617.8645475,0.231213396,35.96895856,58.10347206,207.388318,2.064592609,11.34390338,1.620229357,11.41389465,54.24153094,6.717521898,6.382685491,8.498546274,-3.722940151,5.603780372,76.20773833,19.25749333,134.0913474,13.63186455,151.1398412,4.161944174,1.920400952
-0.171472179,-0.092933405,3.090363656,12.52386253,-0.005306648,0.390788904,1.49148983,2.343971715,-376.7725552,0.248293115,50.8179523,52.91622272,199.4358744,2.120560439,11.2458656,2.405966771,10.59570221,54.30754178,8.516059171,6.085653094,8.230051913,-2.603759082,5.850718617,80.49275552,26.50170156,144.8025618,12.52627689,152.8702236,3.791370179,-1.740918157
-0.116032912,0.121505496,3.394437079,13.86012365,-0.003459647,0.39618602,1.695103956,2.697345207,-635.8228752,0.283256285,85.86203108,48.7405917,249.9893701,2.176096683,11.8699088,2.833775738,13.36655379,60.17212425,8.274749167,6.781786688,9.396388934,-2.8395283,5.802389237,80.47367706,20.95689765,149.4425618,14.13791458,148.3229183,4.386965816,1.63384844
-0.062668713,0.244436383,3.481427301,14.34473515,-0.005450684,0.439785963,1.72410675,2.651862847,-419.1612364,0.29475663,57.01794141,58.09011137,242.0345009,2.174670166,11.77329313,1.805903625,11.7051658,58.7050452,8.818263035,7.117826212,10.64458603,-3.220862233,5.879290692,82.43312928,22.90469219,153.041858,16.54376152,150.2915621,5.066277081,2.090556388
-0.080971535,0.042291783,3.482072906,14.21039418,0.008915836,0.40047452,1.666594191,2.486749074,-421.9999476,0.274611214,73.14778975,44.79258738,242.1026419,2.094164172,11.33304098,-0.012380454,11.71211453,56.91584688,8.745955872,6.07779832,7.636709233,-3.586976863,5.964021515,83.30082223,21.56515294,148.0562243,14.04927999,151.8021346,4.473532194,-0.214230956
-0.04686066,0.114116185,3.484379022,14.45243341,0.00357534,0.385265905,1.702222243,2.497156094,-564.0528723,0.283299544,71.49933192,45.08904825,248.9964204,2.076953589,11.15238909,2.242622922,11.40586672,56.83483876,8.335033703,6.929455266,7.939162723,-3.370868873,5.958466839,83.51651639,21.60416533,144.6382564,13.65070093,153.6650153,4.24518519,0.809793021
-0.113665107,-0.109879623,3.418680194,13.9250075,0.01223314,0.384847112,1.650396142,2.399992829,-1154.059889,0.278767928,80.00950294,44.64150791,233.0909992,2.058085706,11.44800512,1.19454044,10.18011696,55.43192933,7.996414561,6.405513321,7.417851091,-4.83911222,5.914622341,81.65948881,25.8740686,145.7245232,13.97536052,169.6500998,4.224630261,2.057773512
-0.183185166,-0.125872549,3.231211897,13.25751367,0.006321875,0.39417669,1.539394949,2.276933851,-1112.742632,0.267868003,56.08689129,61.60972064,206.9630807,2.041888327,11.03085169,0.681859951,10.54163102,54.06374886,8.817478335,6.104216118,9.09420937,-5.601399036,5.745751021,78.93091475,19.53862156,137.4643888,12.57117496,170.7821537,4.079391522,0.926890702
-0.310783286,-0.413090693,2.96467422,12.08385504,0.0023404,0.444929111,1.388883627,2.043228289,-609.1593079,0.229822585,0.438033348,61.58131054,196.822124,1.981416944,10.6581581,-0.102339738,9.26462866,51.56023956,7.97786575,5.323281174,7.727170593,-3.728378662,5.720092348,77.80169622,23.82011029,142.6897253,13.94887116,173.000231,4.124005443,1.606620809
-0.239966969,-0.26328127,3.005420568,12.2369117,0.009674666,0.358955514,1.388719444,2.081531272,-1097.319483,0.247382282,58.0959456,50.28529736,203.6840494,2.005429132,10.89648433,1.188037143,10.19404896,50.74536454,8.695650392,6.913470718,9.494681466,-4.197081208,5.47183815,74.28301378,17.50209785,130.9446993,11.05428034,160.2038764,3.15920012,-1.011084831
-0.201186214,-0.274125924,3.028101078,12.44525036,0.009799499,0.402980825,1.384954437,2.032238785,-340.2098483,0.224385305,5.800077283,52.93331531,204.0518634,1.94593857,10.68731236,1.217566319,8.44203318,49.28208142,6.987233852,5.13899583,9.293477356,-3.739453662,5.583993587,75.61098248,19.83940809,131.7466071,11.62925287,144.2626064,3.380657972,0.205560489
-0.350432285,-0.380346448,2.795909323,11.78528637,0.017078705,0.371398928,1.26223137,1.845361745,-495.8379982,0.20330866,4.973965064,51.28732455,183.3629279,1.921337065,10.71137933,1.477080348,9.002437671,47.65239583,5.656469424,5.397534572,9.074428956,-3.645080764,5.541093746,74.7765385,20.90640055,127.2342932,10.85435915,144.0411438,3.093621037,-1.516895783
-0.37082148,-0.453497667,2.696163448,11.25023209,0.020855711,0.365963072,1.191867091,1.802838906,-682.6019131,0.19785702,-1.013216909,59.78012261,165.2487925,1.852210798,9.978567389,0.504179756,8.886686358,50.25145943,5.982427495,4.771098675,8.767169545,-4.73781278,5.576121152,74.9051617,20.19339986,128.198723,11.51782755,164.331653,3.363519263,2.697366582
-0.312654257,-0.352489759,2.915540199,11.86633601,0.005055357,0.415833189,1.315263319,1.936015157,-1078.326784,0.21469011,8.829726621,51.45492125,181.8029644,1.795573436,9.797760952,0.231343166,8.489784044,45.8508232,5.219575487,4.481611916,7.65186933,-5.408692002,5.631509566,75.14179669,25.21420475,133.9984261,12.11539014,163.5326007,3.425002492,0.856614752
-0.305932844,-0.20268669,3.14468451,12.73385684,0.000984834,0.426442567,1.505366399,2.077663737,-831.8078328,0.227001612,11.64559427,65.50031086,196.1250762,1.805518982,9.482750491,-1.162390558,8.494956497,43.21410148,7.449434343,5.353377618,6.677516467,-4.894926938,5.742026698,78.03531504,19.29801196,138.657609,10.27646063,171.4203203,2.799201289,2.051046088
,,,,,,,,,,,,,1.866814394,10.01663067,0.480201884,9.115511531,45.28364735,7.415252427,5.41794701,7.691188134,-3.429122527,5.810665616,79.9160683,23.59142486,141.9866845,12.54667401,170.8199075,3.962124204,1.937685269
-0.259637128,-0.304774432,3.05348096,13.04146227,0.024876675,0.403788956,1.336645287,1.88900432,-693.8019273,0.22639985,29.57460333,62.07535733,189.3809668,1.849411658,10.27969478,1.130327414,9.337105101,45.25354268,7.045215097,6.396265923,9.880329706,-3.875595506,5.821870875,80.25512234,22.83418273,138.8683844,13.63834698,178.4921436,4.214268238,1.824748627
-0.263064316,-0.359512426,3.031366906,13.12925514,0.009348464,0.428643983,1.417280394,1.98704315,-561.0568011,0.239308501,16.13570498,41.85664167,217.5230666,1.859322046,10.24586641,0.798009213,9.13922098,46.49026945,7.721366317,6.042238085,9.647915792,-4.270480673,5.749812437,79.2945273,20.59101668,145.675555,14.19797189,162.1331963,4.347144391,3.067886358
-0.194446697,-0.297497664,3.097692056,13.00087481,0.00890406,0.436543666,1.428904974,2.027932646,-867.2085128,0.249933493,24.14889419,46.13262539,210.140025,1.91301921,10.16390735,-0.192225972,10.03416368,49.42032902,8.441921683,5.690312249,8.161573527,-4.24069283,5.771082418,80.17852785,16.77920722,144.592183,12.75113932,157.9465816,3.966499264,2.809239369
